Mod:Item:MetaData, Localized Name
chiselsandbits:block_bit:0, Chiseled Bit - Dark Oak Bark
chiselsandbits:block_bit:0, Chiseled Bit - Snow Bricks
chiselsandbits:block_bit:0, Chiseled Bit - Sturdy Stone
chiselsandbits:block_bit:0, Chiseled Bit - Carved Oak Wood
chiselsandbits:block_bit:0, Chiseled Bit - Carved Spruce Wood
chiselsandbits:block_bit:0, Chiseled Bit - Carved Birch Wood
chiselsandbits:block_bit:0, Chiseled Bit - Carved Jungle Wood
chiselsandbits:block_bit:0, Chiseled Bit - Carved Acacia Wood
chiselsandbits:block_bit:0, Chiseled Bit - Carved Dark Oak Wood
chiselsandbits:block_bit:0, Chiseled Bit - Iron Plate
chiselsandbits:block_bit:0, Chiseled Bit - Rusty Iron Plate
chiselsandbits:block_bit:0, Chiseled Bit - Soul Sandstone
chiselsandbits:block_bit:0, Chiseled Bit - Chiseled Soul Sandstone
chiselsandbits:block_bit:0, Chiseled Bit - Smooth Soul Sandstone
chiselsandbits:block_bit:0, Chiseled Bit - Sandy Bricks
chiselsandbits:block_bit:0, Chiseled Bit - Thatch
chiselsandbits:block_bit:0, Chiseled Bit - Charred Nether Brick
chiselsandbits:block_bit:0, Chiseled Bit - Netherwrought Stone
chiselsandbits:block_bit:0, Chiseled Bit - Netherwrought Bricks
chiselsandbits:block_bit:0, Chiseled Bit - Granite Bricks
chiselsandbits:block_bit:0, Chiseled Bit - Diorite Bricks
chiselsandbits:block_bit:0, Chiseled Bit - Andesite Bricks
chiselsandbits:block_bit:0, Chiseled Bit - Basalt Bricks
chiselsandbits:block_bit:0, Chiseled Bit - Marble Bricks
chiselsandbits:block_bit:0, Chiseled Bit - Limestone Bricks
chiselsandbits:block_bit:0, Chiseled Bit - Midori Block
chiselsandbits:block_bit:0, Chiseled Bit - Midori Pillar Up/Down
chiselsandbits:block_bit:0, Chiseled Bit - Magma Bricks
chiselsandbits:block_bit:0, Chiseled Bit - Vertical Oak Wood Planks
chiselsandbits:block_bit:0, Chiseled Bit - Vertical Spruce Wood Planks
chiselsandbits:block_bit:0, Chiseled Bit - Vertical Birch Wood Planks
chiselsandbits:block_bit:0, Chiseled Bit - Vertical Jungle Wood Planks
chiselsandbits:block_bit:0, Chiseled Bit - Vertical Acacia Wood Planks
chiselsandbits:block_bit:0, Chiseled Bit - Vertical Dark Oak Wood Planks
chiselsandbits:block_bit:0, Chiseled Bit - Vertical White Stained Planks
chiselsandbits:block_bit:0, Chiseled Bit - Vertical Orange Stained Planks
chiselsandbits:block_bit:0, Chiseled Bit - Vertical Magenta Stained Planks
chiselsandbits:block_bit:0, Chiseled Bit - Vertical Light Blue Stained Planks
chiselsandbits:block_bit:0, Chiseled Bit - Vertical Yellow Stained Planks
chiselsandbits:block_bit:0, Chiseled Bit - Vertical Lime Stained Planks
chiselsandbits:block_bit:0, Chiseled Bit - Vertical Pink Stained Planks
chiselsandbits:block_bit:0, Chiseled Bit - Vertical Gray Stained Planks
chiselsandbits:block_bit:0, Chiseled Bit - Vertical Light Gray Stained Planks
chiselsandbits:block_bit:0, Chiseled Bit - Vertical Cyan Stained Planks
chiselsandbits:block_bit:0, Chiseled Bit - Vertical Purple Stained Planks
chiselsandbits:block_bit:0, Chiseled Bit - Vertical Blue Stained Planks
chiselsandbits:block_bit:0, Chiseled Bit - Vertical Brown Stained Planks
chiselsandbits:block_bit:0, Chiseled Bit - Vertical Green Stained Planks
chiselsandbits:block_bit:0, Chiseled Bit - Vertical Red Stained Planks
chiselsandbits:block_bit:0, Chiseled Bit - Vertical Black Stained Planks
chiselsandbits:block_bit:0, Chiseled Bit - Duskbound Block
chiselsandbits:block_bit:0, Chiseled Bit - Duskbound Lantern
chiselsandbits:block_bit:0, Chiseled Bit - White Quilted Wool
chiselsandbits:block_bit:0, Chiseled Bit - Orange Quilted Wool
chiselsandbits:block_bit:0, Chiseled Bit - Magenta Quilted Wool
chiselsandbits:block_bit:0, Chiseled Bit - Light Blue Quilted Wool
chiselsandbits:block_bit:0, Chiseled Bit - Yellow Quilted Wool
chiselsandbits:block_bit:0, Chiseled Bit - Lime Quilted Wool
chiselsandbits:block_bit:0, Chiseled Bit - Pink Quilted Wool
chiselsandbits:block_bit:0, Chiseled Bit - Gray Quilted Wool
chiselsandbits:block_bit:0, Chiseled Bit - Light Gray Quilted Wool
chiselsandbits:block_bit:0, Chiseled Bit - Cyan Quilted Wool
chiselsandbits:block_bit:0, Chiseled Bit - Purple Quilted Wool
chiselsandbits:block_bit:0, Chiseled Bit - Blue Quilted Wool
chiselsandbits:block_bit:0, Chiseled Bit - Brown Quilted Wool
chiselsandbits:block_bit:0, Chiseled Bit - Green Quilted Wool
chiselsandbits:block_bit:0, Chiseled Bit - Red Quilted Wool
chiselsandbits:block_bit:0, Chiseled Bit - Black Quilted Wool
chiselsandbits:block_bit:0, Chiseled Bit - Spruce Bookshelf
chiselsandbits:block_bit:0, Chiseled Bit - Spruce Bookshelf
chiselsandbits:block_bit:0, Chiseled Bit - Spruce Bookshelf
chiselsandbits:block_bit:0, Chiseled Bit - Spruce Bookshelf
chiselsandbits:block_bit:0, Chiseled Bit - Spruce Bookshelf
chiselsandbits:block_bit:0, Chiseled Bit - Lit Redstone Lamp
chiselsandbits:block_bit:0, Chiseled Bit - Blaze Lantern
chiselsandbits:block_bit:0, Chiseled Bit - Block of Charcoal
chiselsandbits:block_bit:0, Chiseled Bit - Ender Library
chiselsandbits:block_bit:0, Chiseled Bit - Soundproofing
chiselsandbits:block_bit:0, Chiseled Bit - Nether Redstone Ore
chiselsandbits:block_bit:0, Chiseled Bit - Nether Iron Ore
chiselsandbits:block_bit:0, Chiseled Bit - Nether Gold Ore
chiselsandbits:block_bit:0, Chiseled Bit - Nether Coal Ore
chiselsandbits:block_bit:0, Chiseled Bit - Nether Lapis Ore
chiselsandbits:block_bit:0, Chiseled Bit - Nether Emerald Ore
chiselsandbits:block_bit:0, Chiseled Bit - Nether Diamond Ore
chiselsandbits:block_bit:0, Chiseled Bit - End Redstone Ore
chiselsandbits:block_bit:0, Chiseled Bit - End Coal Ore
chiselsandbits:block_bit:0, Chiseled Bit - End Lapis Ore
chiselsandbits:block_bit:0, Chiseled Bit - End Emerald Ore
chiselsandbits:block_bit:0, Chiseled Bit - End Diamond Ore
chiselsandbits:block_bit:0, Chiseled Bit - End Gold Ore
chiselsandbits:block_bit:0, Chiseled Bit - End Iron Ore
chiselsandbits:block_bit:0, Chiseled Bit
chiselsandbits:block_bit:0, Chiseled Bit
chiselsandbits:block_bit:0, Chiseled Bit - Experience
chiselsandbits:block_bit:0, Chiseled Bit - Milk
chiselsandbits:block_bit:0, Chiseled Bit - Poison
chiselsandbits:block_bit:0, Chiseled Bit - Ethanol
chiselsandbits:block_bit:0, Chiseled Bit - Biomass
chiselsandbits:block_bit:0, Chiseled Bit - Liquid Glass
chiselsandbits:block_bit:0, Chiseled Bit - Honey
chiselsandbits:block_bit:0, Chiseled Bit - Crushed Ice
chiselsandbits:block_bit:0, Chiseled Bit - Fruit Juice
chiselsandbits:block_bit:0, Chiseled Bit - Seed Oil
chiselsandbits:block_bit:0, Chiseled Bit - Short Mead
chiselsandbits:block_bit:0, Chiseled Bit - Mutagen
chiselsandbits:block_bit:0, Chiseled Bit - Liquid DNA
chiselsandbits:block_bit:0, Chiseled Bit - Protein
chiselsandbits:tape_measure, Tape Measure
chiselsandbits:bittank, Chiseled Fluid Bit Tank
chiselsandbits:chiseled_wood, Chiseled Wood
chiselsandbits:chiseled_rock, Chiseled Rock
chiselsandbits:chiseled_iron, Chiseled Metal
chiselsandbits:chiseled_cloth, Chiseled Cloth
chiselsandbits:chiseled_ice, Chiseled Ice
chiselsandbits:chiseled_packedice, Chiseled Packed Ice
chiselsandbits:chiseled_clay, Chiseled Clay
chiselsandbits:chiseled_glass, Chiseled Glass
chiselsandbits:chiseled_sand, Chiseled Sand
chiselsandbits:chiseled_ground, Chiseled Ground
chiselsandbits:chiseled_grass, Chiseled Grass
chiselsandbits:chiseled_snow, Chiseled Snow
chiselsandbits:chiseled_fluid, Chiseled Fluid
chiselsandbits:chiseled_leaves, Chiseled Leaves
cyclicmagic:apple, Apple Sprout
cyclicmagic:fire_dark, Dark Fire
cyclicmagic:magnet_anti_block, Interdiction Plate
cyclicmagic:magnet_block, Item Magnet
cyclicmagic:plate_launch_med, Slime Plate
cyclicmagic:plate_launch_small, Soft Slime Plate
cyclicmagic:plate_launch_large, Hardened Slime Plate
cyclicmagic:plate_push, Slime Conveyor
cyclicmagic:plate_push_fast, Fast Slime Conveyor
cyclicmagic:plate_push_slow, Slow Slime Conveyor
cyclicmagic:plate_push_slowest, Slowest Slime Conveyor
cyclicmagic:plate_vector, Aerial Faith Plate
cyclicmagic:block_forester, Forester
cyclicmagic:wireless_transmitter, Wireless Transmitter
cyclicmagic:wireless_receiver, Wireless Receiver
cyclicmagic:beacon_potion, Pharos Beacon
cyclicmagic:beacon_redstone, Empty Beacon
cyclicmagic:clock, Redstone Clock
cyclicmagic:sprinkler, Sprinkler
cyclicmagic:spikes_iron, Iron Spikes
cyclicmagic:spikes_diamond, Diamond Spikes
cyclicmagic:block_vacuum, Item Collector
cyclicmagic:block_hydrator, Hydrator
cyclicmagic:xpjuice, Experience
cyclicmagic:exp_pylon, Experience Pylon
cyclicmagic:builder_pattern, Pattern Replicator
cyclicmagic:builder_block, Structure Builder
cyclicmagic:harvester_block, Harvester
cyclicmagic:uncrafting_block, Uncrafting Grinder
cyclicmagic:block_miner, Block Miner
cyclicmagic:block_miner_smart, Controlled Miner
cyclicmagic:placer_block, Block Placer
cyclicmagic:password_block, Password Trigger
cyclicmagic:block_user, Automated User
cyclicmagic:block_enchanter, Powered Enchanter
cyclicmagic:block_anvil, Powered Anvil
cyclicmagic:peat_carbon, Carbon Catalyst
cyclicmagic:peat_biomass, Biomass
cyclicmagic:peat_wet, Soaked Peat
cyclicmagic:peat_fuel, Peat Fuel
cyclicmagic:peat_unbaked, Peat Bog
cyclicmagic:peat_baked, Peat Deposit
cyclicmagic:peat_generator, Peat-fired Generator
cyclicmagic:peat_farm, Peat Farmer
cyclicmagic:trash, Trash Void
cyclicmagic:block_screen, Digital Typewriter
cyclicmagic:block_library, Ender Bookshelf
cyclicmagic:block_library_ctrl, Ender Library
cyclicmagic:block_workbench, Workbench
cyclicmagic:block_soundproofing, Soundproofing
cyclicmagic:auto_crafter, Auto Crafter
cyclicmagic:entity_detector, Entity Detector
cyclicmagic:fan, Fan
cyclicmagic:block_shears, Shearing Block
cyclicmagic:block_fragile, Fragile Scaffolding
cyclicmagic:block_fragile_auto, Responsive Scaffolding
cyclicmagic:block_fragile_weak, Replaceable Scaffolding
cyclicmagic:block_fishing, Automatic Fishing Net
cyclicmagic:block_disenchanter, Unchant Pylon
cyclicmagic:block_storeempty, Fluid Storage Tank
cyclicmagic:fluid_placer, Fluid Placer
cyclicmagic:item_pipe_sort, Item Sorter
cyclicmagic:item_pipe, Item Cable
cyclicmagic:item_pump, Item Extraction Cable
cyclicmagic:energy_pipe, Energy Cable
cyclicmagic:energy_pump, Energy Extraction Cable
cyclicmagic:fluid_pipe, Fluid Cable
cyclicmagic:fluid_pump, Fluid Extraction Cable
cyclicmagic:bundled_pipe, Bundled Cable
cyclicmagic:dropper_exact, Precise Dropper
cyclicmagic:glove_climb, Climbing Gloves
cyclicmagic:evoker_fang, Evoker Fang
cyclicmagic:tool_launcher, Player Launcher
cyclicmagic:soulstone, Soulstone
cyclicmagic:tool_trade, Merchant Almanac
cyclicmagic:password_remote, Remote Lever
cyclicmagic:tool_elevate, Rod of Elevation
cyclicmagic:tool_rotate, Block Rotator
cyclicmagic:water_spreader, Water Spreader
cyclicmagic:water_freezer, Water Froster
cyclicmagic:fire_killer, Fire Slayer
cyclicmagic:ender_eye_orb, Solid Ender Eye
cyclicmagic:sack_ender, Ender Sack
cyclicmagic:tool_torch_launcher, Torch launcher
cyclicmagic:tool_mount, Stirrups
cyclicmagic:chest_sack, Sack of Holding
cyclicmagic:chest_sack_empty, Empty Sack of Holding
cyclicmagic:book_ender, Ender Book
cyclicmagic:storage_bag, Sack of Storage
cyclicmagic:carbon_paper, Carbon Paper
cyclicmagic:tool_prospector, Prospector
cyclicmagic:tool_spelunker, Cavefinder
cyclicmagic:tool_spawn_inspect, Spawn Detector
cyclicmagic:ender_pearl_reuse, Ender Orb
cyclicmagic:ender_pearl_mounted, Ender Orb Translocator
cyclicmagic:tool_harvest_weeds, Brush Scythe
cyclicmagic:tool_harvest_crops, Garden Scythe
cyclicmagic:tool_harvest_leaves, Tree Scythe
cyclicmagic:tool_push, Piston Scepter
cyclicmagic:sleeping_mat, Sleeping Mat
cyclicmagic:cyclic_wand_build, Cyclic Building Scepter
cyclicmagic:tool_warp_home, Ender Wing Prime
cyclicmagic:tool_warp_spawn, Ender Wing
cyclicmagic:tool_swap, Standard Exchange Scepter
cyclicmagic:tool_swap_match, Gentle Exchange Scepter
cyclicmagic:tool_randomize, Block Randomizer
cyclicmagic:mattock, Mattock
cyclicmagic:wand_hypno, Chaos Reaper
cyclicmagic:wand_missile, Spirit Seeker
cyclicmagic:ender_blaze, Duskflame Hex
cyclicmagic:ender_dungeon, Spawner Seeker
cyclicmagic:ender_wool, Enhanced Shears
cyclicmagic:ender_torch, Throwing Torch
cyclicmagic:ender_water, Antimatter Evaporator
cyclicmagic:ender_snow, Frost Bringer
cyclicmagic:ender_lightning, Engraved Thunder
cyclicmagic:dynamite_safe, Combat Dynamite
cyclicmagic:magic_net, Monster Ball
cyclicmagic:dynamite_mining, Mining Dynamite
cyclicmagic:ender_tnt_1, Dynamite I
cyclicmagic:ender_tnt_2, Dynamite II
cyclicmagic:ender_tnt_3, Dynamite III
cyclicmagic:ender_tnt_4, Dynamite IV
cyclicmagic:ender_tnt_5, Dynamite V
cyclicmagic:ender_tnt_6, Dynamite VI
cyclicmagic:charm_air, Air Charm
cyclicmagic:charm_fire, Fire Charm
cyclicmagic:charm_boat, Sailor Charm
cyclicmagic:charm_void, Void Charm
cyclicmagic:charm_water, Water Charm
cyclicmagic:charm_antidote, Antidote Charm
cyclicmagic:charm_wing, Wing Charm
cyclicmagic:tool_auto_torch, Automatic Torch
cyclicmagic:charm_speed, Speed Charm
cyclicmagic:food_step, Apple of Lofty Stature
cyclicmagic:tool_mount_inverse, Inverted Stirrups
cyclicmagic:horse_upgrade_type, Emerald Carrot
cyclicmagic:horse_upgrade_variant, Lapis Carrot
cyclicmagic:horse_upgrade_health, Diamond Carrot
cyclicmagic:horse_upgrade_speed, Redstone Carrot
cyclicmagic:horse_upgrade_jump, Ender Carrot
cyclicmagic:apple_lapis, Lapis Apple
cyclicmagic:apple_emerald, Emerald Apple
cyclicmagic:heart_food, Heart Container
cyclicmagic:crafting_food, Inventory Crafting Table
cyclicmagic:inventory_food, Inventory Upgrade
cyclicmagic:corrupted_chorus, Corrupted Chorus Fruit
cyclicmagic:glowing_chorus, Glowing Chorus Fruit
cyclicmagic:emerald_helmet, Emerald Helmet
cyclicmagic:emerald_chestplate, Emerald Chestplate
cyclicmagic:emerald_leggings, Emerald Leggings
cyclicmagic:emerald_boots, Emerald Boots
cyclicmagic:emerald_sword, Emerald Sword
cyclicmagic:emerald_pickaxe, Emerald Pickaxe
cyclicmagic:emerald_axe, Emerald Axe
cyclicmagic:emerald_spade, Emerald Shovel
cyclicmagic:emerald_hoe, Emerald Hoe
cyclicmagic:purple_boots, Crystallized Obsidian Boots
cyclicmagic:purple_leggings, Crystallized Obsidian Leggings
cyclicmagic:purple_chestplate, Crystallized Obsidian Chestplate
cyclicmagic:purple_helmet, Crystallized Obsidian Helmet
cyclicmagic:glowing_helmet, Vision Helmet
cyclicmagic:sword_weakness, Sword of Atrophy
cyclicmagic:sword_slowness, Sword of Decay
cyclicmagic:sword_ender, Sword of Evasion
cyclicmagic:sandstone_pickaxe, Sandstone Pickaxe
cyclicmagic:sandstone_axe, Sandstone Axe
cyclicmagic:sandstone_spade, Sandstone Shovel
cyclicmagic:sandstone_hoe, Sandstone Hoe
cyclicmagic:sprout, Magic Bean Sprout
cyclicmagic:sprout_seed, Magic Bean
cyclicmagic:nether_redstone_ore, Nether Redstone Ore
cyclicmagic:nether_iron_ore, Nether Iron Ore
cyclicmagic:nether_gold_ore, Nether Gold Ore
cyclicmagic:nether_coal_ore, Nether Coal Ore
cyclicmagic:nether_lapis_ore, Nether Lapis Ore
cyclicmagic:nether_emerald_ore, Nether Emerald Ore
cyclicmagic:nether_diamond_ore, Nether Diamond Ore
cyclicmagic:end_redstone_ore, End Redstone Ore
cyclicmagic:end_coal_ore, End Coal Ore
cyclicmagic:end_lapis_ore, End Lapis Ore
cyclicmagic:end_emerald_ore, End Emerald Ore
cyclicmagic:end_diamond_ore, End Diamond Ore
cyclicmagic:end_gold_ore, End Gold Ore
cyclicmagic:end_iron_ore, End Iron Ore
cyclicmagic:gold_minecart, Gold Minecart
cyclicmagic:gold_furnace_minecart, Gold Furnace Minecart
cyclicmagic:stone_minecart, Stone Minecart
cyclicmagic:dropper_minecart, Dropper Minecart
cyclicmagic:turret_minecart, Turret Minecart
cyclicmagic:milk, Milk
cyclicmagic:poison, Poison
morebees:framesweet, Sweet Frame
morebees:framecooled, Super Cooled Frame
morebees:framemutating, Mutating Frame
morebees:combrock, Rocky Comb
morebees:combdirt, Dirty Comb
morebees:combwither, Withering Comb
morebees:combslime, Slimy Comb
morebees:combmetallic, Metallic Comb
morebees:combcrystal, Crystal Comb
morebees:diamondfragment, Diamond Fragment
morebees:emeraldfragment, Emerald Fragment
morebees:nether_starfragment, Nether Star Fragment
morebees:propolismetallic, Metallic Propolis
morebees:propoliscrystal, Crystal Propolis
morebees:grainmetallic, Metallic Grains
morebees:graincrystal, Crystal Grains
morebees:dustiron, Iron Dust
morebees:dustcopper, Copper Dust
morebees:dusttin, Tin Dust
morebees:dustgold, Gold Dust
morebees:hive, Rock Hive
forestry:crated.forestry.peat.0, item.crated.forestry.peat.0.name
forestry:crated.forestry.apatite.0, item.crated.forestry.apatite.0.name
forestry:crated.forestry.fertilizer_compound.0, item.crated.forestry.fertilizer_compound.0.name
forestry:crated.forestry.mulch.0, item.crated.forestry.mulch.0.name
forestry:crated.forestry.phosphor.0, item.crated.forestry.phosphor.0.name
forestry:crated.forestry.ash.0, item.crated.forestry.ash.0.name
forestry:crated.ingottin, item.crated.ingotTin.name
forestry:crated.ingotcopper, item.crated.ingotCopper.name
forestry:crated.ingotbronze, item.crated.ingotBronze.name
forestry:crated.forestry.humus.0, item.crated.forestry.humus.0.name
forestry:crated.forestry.bog_earth.0, item.crated.forestry.bog_earth.0.name
forestry:crated.cropwheat, item.crated.cropWheat.name
forestry:crated.minecraft.cookie.0, item.crated.minecraft.cookie.0.name
forestry:crated.dustredstone, item.crated.dustRedstone.name
forestry:crated.minecraft.dye.4, item.crated.minecraft.dye.4.name
forestry:crated.sugarcane, item.crated.sugarcane.name
forestry:crated.minecraft.clay_ball.0, item.crated.minecraft.clay_ball.0.name
forestry:crated.dustglowstone, item.crated.dustGlowstone.name
forestry:crated.minecraft.apple.0, item.crated.minecraft.apple.0.name
forestry:crated.minecraft.nether_wart.0, item.crated.minecraft.nether_wart.0.name
forestry:crated.minecraft.coal.1, item.crated.minecraft.coal.1.name
forestry:crated.minecraft.coal.0, item.crated.minecraft.coal.0.name
forestry:crated.minecraft.wheat_seeds.0, item.crated.minecraft.wheat_seeds.0.name
forestry:crated.croppotato, item.crated.cropPotato.name
forestry:crated.cropcarrot, item.crated.cropCarrot.name
forestry:crated.minecraft.log.0, item.crated.minecraft.log.0.name
forestry:crated.minecraft.log.1, item.crated.minecraft.log.1.name
forestry:crated.minecraft.log.2, item.crated.minecraft.log.2.name
forestry:crated.minecraft.log.3, item.crated.minecraft.log.3.name
forestry:crated.minecraft.log2.0, item.crated.minecraft.log2.0.name
forestry:crated.minecraft.log2.1, item.crated.minecraft.log2.1.name
forestry:crated.cobblestone, item.crated.cobblestone.name
forestry:crated.dirt, item.crated.dirt.name
forestry:crated.minecraft.dirt.2, item.crated.minecraft.dirt.2.name
forestry:crated.stone, item.crated.stone.name
forestry:crated.stonegranite, item.crated.stoneGranite.name
forestry:crated.stonediorite, item.crated.stoneDiorite.name
forestry:crated.stoneandesite, item.crated.stoneAndesite.name
forestry:crated.blockprismarine, item.crated.blockPrismarine.name
forestry:crated.blockprismarinebrick, item.crated.blockPrismarineBrick.name
forestry:crated.blockprismarinedark, item.crated.blockPrismarineDark.name
forestry:crated.minecraft.brick_block.0, item.crated.minecraft.brick_block.0.name
forestry:crated.blockcactus, item.crated.blockCactus.name
forestry:crated.minecraft.sand.0, item.crated.minecraft.sand.0.name
forestry:crated.minecraft.sand.1, item.crated.minecraft.sand.1.name
forestry:crated.obsidian, item.crated.obsidian.name
forestry:crated.netherrack, item.crated.netherrack.name
forestry:crated.minecraft.soul_sand.0, item.crated.minecraft.soul_sand.0.name
forestry:crated.minecraft.sandstone.0, item.crated.minecraft.sandstone.0.name
forestry:crated.minecraft.nether_brick.0, item.crated.minecraft.nether_brick.0.name
forestry:crated.minecraft.mycelium.0, item.crated.minecraft.mycelium.0.name
forestry:crated.gravel, item.crated.gravel.name
forestry:crated.minecraft.sapling.0, item.crated.minecraft.sapling.0.name
forestry:crated.minecraft.sapling.1, item.crated.minecraft.sapling.1.name
forestry:crated.minecraft.sapling.2, item.crated.minecraft.sapling.2.name
forestry:crated.minecraft.sapling.3, item.crated.minecraft.sapling.3.name
